Modelo,Tipo,Horizonte,Período,Forecast,IC 1σ Inf,IC 1σ Sup,IC 2σ Inf,IC 2σ Sup,P10,P50,P90,Desvio σ
LSTM_Forecast,Histórico,0,2019-09-01T03:00:00.000Z,270.23,0,199988.31,0,399706.39,0,270.23,255909.37,199718.08
LSTM_Forecast,Histórico,0,2019-10-01T03:00:00.000Z,-141789.31,0,57928.77,0,257646.85,0,-141789.31,113849.83,199718.08
LSTM_Forecast,Histórico,0,2019-11-01T03:00:00.000Z,116705.56,0,316423.64,0,516141.72,0,116705.56,372344.7,199718.08
LSTM_Forecast,Histórico,0,2019-12-01T03:00:00.000Z,156446.59,0,356164.67,0,555882.75,0,156446.59,412085.73,199718.08
LSTM_Forecast,Histórico,0,2020-01-01T03:00:00.000Z,101788.42,0,301506.5,0,501224.58,0,101788.42,357427.56,199718.08
LSTM_Forecast,Histórico,0,2020-02-01T03:00:00.000Z,-136240.33,0,63477.75,0,263195.83,0,-136240.33,119398.81,199718.08
LSTM_Forecast,Histórico,0,2020-03-01T03:00:00.000Z,-9189.02,0,190529.06,0,390247.14,0,-9189.02,246450.12,199718.08
LSTM_Forecast,Histórico,0,2020-04-01T03:00:00.000Z,-5934.89,0,193783.19,0,393501.27,0,-5934.89,249704.25,199718.08
LSTM_Forecast,Histórico,0,2020-05-01T03:00:00.000Z,2627.13,0,202345.21,0,402063.29,0,2627.13,258266.27,199718.08
LSTM_Forecast,Histórico,0,2020-06-01T03:00:00.000Z,627.13,0,200345.21,0,400063.29,0,627.13,256266.27,199718.08
LSTM_Forecast,Histórico,0,2020-07-01T03:00:00.000Z,-56761.82,0,142956.26,0,342674.34,0,-56761.82,198877.32,199718.08
LSTM_Forecast,Histórico,0,2020-08-01T03:00:00.000Z,-19278.82,0,180439.26,0,380157.34,0,-19278.82,236360.32,199718.08
LSTM_Forecast,Histórico,0,2020-09-01T03:00:00.000Z,-1269.89,0,198448.19,0,398166.27,0,-1269.89,254369.25,199718.08
LSTM_Forecast,Histórico,0,2020-10-01T03:00:00.000Z,30108.19,0,229826.27,0,429544.35,0,30108.19,285747.33,199718.08
LSTM_Forecast,Histórico,0,2020-11-01T03:00:00.000Z,1003991.49,804273.41,1203709.56,604555.33,1403427.64,748352.34,1003991.49,1259630.63,199718.08
LSTM_Forecast,Histórico,0,2020-12-01T03:00:00.000Z,156219.38,0,355937.46,0,555655.54,0,156219.38,411858.52,199718.08
LSTM_Forecast,Histórico,0,2021-01-01T03:00:00.000Z,-51530.56,0,148187.52,0,347905.6,0,-51530.56,204108.58,199718.08
LSTM_Forecast,Histórico,0,2021-02-01T03:00:00.000Z,-70674.95,0,129043.12,0,328761.2,0,-70674.95,184964.19,199718.08
LSTM_Forecast,Histórico,0,2021-03-01T03:00:00.000Z,321963.97,122245.89,521682.05,0,721400.13,66324.83,321963.97,577603.11,199718.08
LSTM_Forecast,Histórico,0,2021-04-01T03:00:00.000Z,215445.66,15727.58,415163.74,0,614881.82,0,215445.66,471084.8,199718.08
LSTM_Forecast,Histórico,0,2021-05-01T03:00:00.000Z,35436.72,0,235154.8,0,434872.88,0,35436.72,291075.86,199718.08
LSTM_Forecast,Histórico,0,2021-06-01T03:00:00.000Z,-10346.94,0,189371.14,0,389089.22,0,-10346.94,245292.2,199718.08
LSTM_Forecast,Histórico,0,2021-07-01T03:00:00.000Z,-145099.89,0,54618.19,0,254336.26,0,-145099.89,110539.25,199718.08
LSTM_Forecast,Histórico,0,2021-08-01T03:00:00.000Z,501441.52,301723.44,701159.59,102005.36,900877.67,245802.38,501441.52,757080.66,199718.08
LSTM_Forecast,Histórico,0,2021-09-01T03:00:00.000Z,118870.03,0,318588.11,0,518306.18,0,118870.03,374509.17,199718.08
LSTM_Forecast,Histórico,0,2021-10-01T03:00:00.000Z,124565.08,0,324283.15,0,524001.23,0,124565.08,380204.22,199718.08
LSTM_Forecast,Histórico,0,2021-11-01T03:00:00.000Z,1206690.98,1006972.9,1406409.06,807254.82,1606127.13,951051.84,1206690.98,1462330.12,199718.08
LSTM_Forecast,Histórico,0,2021-12-01T03:00:00.000Z,-47351.96,0,152366.12,0,352084.2,0,-47351.96,208287.18,199718.08
LSTM_Forecast,Histórico,0,2022-01-01T03:00:00.000Z,27868.95,0,227587.02,0,427305.1,0,27868.95,283508.09,199718.08
LSTM_Forecast,Histórico,0,2022-02-01T03:00:00.000Z,-1551.3,0,198166.78,0,397884.86,0,-1551.3,254087.84,199718.08
LSTM_Forecast,Histórico,0,2022-03-01T03:00:00.000Z,145408.79,0,345126.87,0,544844.95,0,145408.79,401047.93,199718.08
LSTM_Forecast,Histórico,0,2022-04-01T03:00:00.000Z,85433.94,0,285152.02,0,484870.1,0,85433.94,341073.08,199718.08
LSTM_Forecast,Histórico,0,2022-05-01T03:00:00.000Z,701559.78,501841.7,901277.85,302123.62,1100995.93,445920.64,701559.78,957198.92,199718.08
LSTM_Forecast,Histórico,0,2022-06-01T03:00:00.000Z,4418.28,0,204136.36,0,403854.44,0,4418.28,260057.43,199718.08
LSTM_Forecast,Histórico,0,2022-07-01T03:00:00.000Z,-119643.26,0,80074.82,0,279792.9,0,-119643.26,135995.88,199718.08
LSTM_Forecast,Histórico,0,2022-08-01T03:00:00.000Z,219280.55,19562.47,418998.63,0,618716.71,0,219280.55,474919.69,199718.08
LSTM_Forecast,Histórico,0,2022-09-01T03:00:00.000Z,87402.39,0,287120.47,0,486838.55,0,87402.39,343041.53,199718.08
LSTM_Forecast,Histórico,0,2022-10-01T03:00:00.000Z,145627.57,0,345345.65,0,545063.73,0,145627.57,401266.71,199718.08
LSTM_Forecast,Histórico,0,2022-11-01T03:00:00.000Z,267751.26,68033.18,467469.34,0,667187.42,12112.12,267751.26,523390.4,199718.08
LSTM_Forecast,Histórico,0,2022-12-01T03:00:00.000Z,-22087.49,0,177630.59,0,377348.67,0,-22087.49,233551.65,199718.08
LSTM_Forecast,Histórico,0,2023-01-01T03:00:00.000Z,257226.49,57508.42,456944.57,0,656662.65,1587.35,257226.49,512865.63,199718.08
LSTM_Forecast,Histórico,0,2023-02-01T03:00:00.000Z,409705.53,209987.45,609423.61,10269.38,809141.69,154066.39,409705.53,665344.67,199718.08
LSTM_Forecast,Histórico,0,2023-03-01T03:00:00.000Z,112060.79,0,311778.87,0,511496.95,0,112060.79,367699.93,199718.08
LSTM_Forecast,Histórico,0,2023-04-01T03:00:00.000Z,146752.21,0,346470.29,0,546188.36,0,146752.21,402391.35,199718.08
LSTM_Forecast,Histórico,0,2023-05-01T03:00:00.000Z,-38043.66,0,161674.41,0,361392.49,0,-38043.66,217595.48,199718.08
LSTM_Forecast,Histórico,0,2023-06-01T03:00:00.000Z,954116.36,754398.28,1153834.44,554680.2,1353552.52,698477.22,954116.36,1209755.5,199718.08
LSTM_Forecast,Histórico,0,2023-07-01T03:00:00.000Z,50587.83,0,250305.91,0,450023.99,0,50587.83,306226.97,199718.08
LSTM_Forecast,Histórico,0,2023-08-01T03:00:00.000Z,306181.17,106463.09,505899.25,0,705617.33,50542.03,306181.17,561820.31,199718.08
LSTM_Forecast,Histórico,0,2023-09-01T03:00:00.000Z,463346.62,263628.54,663064.7,63910.46,862782.78,207707.48,463346.62,718985.76,199718.08
LSTM_Forecast,Histórico,0,2023-10-01T03:00:00.000Z,-28102.41,0,171615.67,0,371333.74,0,-28102.41,227536.73,199718.08
LSTM_Forecast,Histórico,0,2023-11-01T03:00:00.000Z,838784.8,639066.72,1038502.88,439348.64,1238220.96,583145.66,838784.8,1094423.94,199718.08
LSTM_Forecast,Histórico,0,2023-12-01T03:00:00.000Z,112748.49,0,312466.57,0,512184.65,0,112748.49,368387.63,199718.08
LSTM_Forecast,Histórico,0,2024-01-01T03:00:00.000Z,118468.41,0,318186.48,0,517904.56,0,118468.41,374107.55,199718.08
LSTM_Forecast,Histórico,0,2024-02-01T03:00:00.000Z,80929.18,0,280647.25,0,480365.33,0,80929.18,336568.32,199718.08
LSTM_Forecast,Histórico,0,2024-03-01T03:00:00.000Z,161335.63,0,361053.71,0,560771.79,0,161335.63,416974.77,199718.08
LSTM_Forecast,Histórico,0,2024-04-01T03:00:00.000Z,-39818,0,159900.08,0,359618.15,0,-39818,215821.14,199718.08
LSTM_Forecast,Histórico,0,2024-05-01T03:00:00.000Z,-29239.1,0,170478.98,0,370197.06,0,-29239.1,226400.04,199718.08
LSTM_Forecast,Histórico,0,2024-06-01T03:00:00.000Z,152269.81,0,351987.88,0,551705.96,0,152269.81,407908.95,199718.08
LSTM_Forecast,Histórico,0,2024-07-01T03:00:00.000Z,-18683.63,0,181034.45,0,380752.53,0,-18683.63,236955.51,199718.08
LSTM_Forecast,Histórico,0,2024-08-01T03:00:00.000Z,696611.98,496893.9,896330.06,297175.82,1096048.14,440972.84,696611.98,952251.12,199718.08
LSTM_Forecast,Histórico,0,2024-09-01T03:00:00.000Z,-57343.91,0,142374.17,0,342092.24,0,-57343.91,198295.23,199718.08
LSTM_Forecast,Histórico,0,2024-10-01T03:00:00.000Z,-82512.11,0,117205.97,0,316924.05,0,-82512.11,173127.03,199718.08
LSTM_Forecast,Histórico,0,2024-11-01T03:00:00.000Z,199878.59,160.51,399596.67,0,599314.75,0,199878.59,455517.73,199718.08
LSTM_Forecast,Histórico,0,2024-12-01T03:00:00.000Z,257121.4,57403.32,456839.48,0,656557.56,1482.26,257121.4,512760.54,199718.08
LSTM_Forecast,Histórico,0,2025-01-01T03:00:00.000Z,1916228.5,1716510.42,2115946.58,1516792.34,2315664.66,1660589.36,1916228.5,2171867.64,199718.08
LSTM_Forecast,Histórico,0,2025-02-01T03:00:00.000Z,212600.62,12882.55,412318.7,0,612036.78,0,212600.62,468239.77,199718.08
LSTM_Forecast,Histórico,0,2025-03-01T03:00:00.000Z,-69653.66,0,130064.42,0,329782.5,0,-69653.66,185985.48,199718.08
LSTM_Forecast,Histórico,0,2025-04-01T03:00:00.000Z,-39893.88,0,159824.2,0,359542.27,0,-39893.88,215745.26,199718.08
LSTM_Forecast,Histórico,0,2025-05-01T03:00:00.000Z,90122.02,0,289840.1,0,489558.18,0,90122.02,345761.16,199718.08
LSTM_Forecast,Histórico,0,2025-06-01T03:00:00.000Z,198394.75,0,398112.83,0,597830.91,0,198394.75,454033.89,199718.08
LSTM_Forecast,Histórico,0,2025-07-01T03:00:00.000Z,90927.24,0,290645.32,0,490363.4,0,90927.24,346566.38,199718.08
LSTM_Forecast,Backtest,1,2025-08-01T03:00:00.000Z,97770.89,0,297488.97,0,497207.05,0,97770.89,353410.03,199718.08
LSTM_Forecast,Backtest,2,2025-09-01T03:00:00.000Z,135832.3,0,335550.38,0,535268.45,0,135832.3,391471.44,199718.08
LSTM_Forecast,Backtest,3,2025-10-01T03:00:00.000Z,54162.28,0,253880.36,0,453598.44,0,54162.28,309801.42,199718.08
LSTM_Forecast,Backtest,4,2025-11-01T03:00:00.000Z,133859.05,0,333577.13,0,533295.2,0,133859.05,389498.19,199718.08
LSTM_Forecast,Backtest,5,2025-12-01T03:00:00.000Z,154756.55,0,354474.63,0,554192.7,0,154756.55,410395.69,199718.08
LSTM_Forecast,Backtest,6,2026-01-01T03:00:00.000Z,85849.9,0,285567.98,0,485286.06,0,85849.9,341489.04,199718.08
LSTM_Forecast,Backtest,7,2026-02-01T03:00:00.000Z,58933.36,0,258651.43,0,458369.51,0,58933.36,314572.5,199718.08
LSTM_Forecast,Backtest,8,2026-03-01T03:00:00.000Z,106475.88,0,306193.96,0,505912.04,0,106475.88,362115.02,199718.08
LSTM_Forecast,Backtest,9,2026-04-01T03:00:00.000Z,73220.57,0,272938.65,0,472656.73,0,73220.57,328859.71,199718.08
LSTM_Forecast,Backtest,10,2026-05-01T03:00:00.000Z,64176.29,0,263894.37,0,463612.45,0,64176.29,319815.43,199718.08
LSTM_Forecast,Backtest,11,2026-06-01T03:00:00.000Z,28520.35,0,228238.43,0,427956.51,0,28520.35,284159.49,199718.08
LSTM_Forecast,Backtest,12,2026-07-01T03:00:00.000Z,6641.61,0,206359.69,0,406077.77,0,6641.61,262280.76,199718.08
LSTM_Forecast,Forecast,1,2026-08-01T03:00:00.000Z,94785.24,0,294503.31,0,494221.41,0,94580.5,348362.65,199718.08
LSTM_Forecast,Forecast,2,2026-09-01T03:00:00.000Z,139696.09,0,339414.19,0,539132.25,0,139593.11,388538.98,199718.08
LSTM_Forecast,Forecast,3,2026-10-01T03:00:00.000Z,45511.25,0,245229.33,0,444947.41,0,45516.17,320820.72,199718.08
LSTM_Forecast,Forecast,4,2026-11-01T03:00:00.000Z,129835.23,0,329553.31,0,529271.38,0,132602.05,383864.35,199718.08
LSTM_Forecast,Forecast,5,2026-12-01T03:00:00.000Z,157405.22,0,357123.31,0,556841.38,0,132617.11,396036.31,199718.08
LSTM_Forecast,Forecast,6,2027-01-01T03:00:00.000Z,89299.69,0,289017.75,0,488735.84,0,106906.61,356291.52,199718.08
LSTM_Forecast,Forecast,7,2027-02-01T03:00:00.000Z,59845.73,0,259563.81,0,459281.88,0,58067.02,311013.92,199718.08
LSTM_Forecast,Forecast,8,2027-03-01T03:00:00.000Z,102822.14,0,302540.22,0,502258.31,0,94985.1,357433.48,199718.08
LSTM_Forecast,Forecast,9,2027-04-01T03:00:00.000Z,77365.49,0,277083.56,0,476801.66,0,69542.6,330237.71,199718.08
LSTM_Forecast,Forecast,10,2027-05-01T03:00:00.000Z,63792.91,0,263511,0,463229.06,0,57545.41,319217.5,199718.08
LSTM_Forecast,Forecast,11,2027-06-01T03:00:00.000Z,39891.71,0,239609.78,0,439327.88,0,49540.78,307855.21,199718.08
LSTM_Forecast,Forecast,12,2027-07-01T03:00:00.000Z,1170.71,0,200888.78,0,400606.88,0,0,246764.62,199718.08
,,,,,,,,,,,,
"Bootstrap n=1000 (Prophet/UC n=200, GBR n=300). IC 1σ ≈ 68%, IC 2σ ≈ 95%. Backtest: IC aproximado usando desvio do bootstrap futuro como proxy. Forecast: IC direto dos caminhos bootstrap.",,,,,,,,,,,,
